trial,model,decision,score,altscore,rt,distance,countA,countB,maxcount,maxspeed_front,maxspeed_back,correct_model,acc
BBBBBBBB,abscount,B,1.0,0.0,8,4,0,8,8,1.0,1.0,lba_k0_d0.06,0
BBBBBBBB,abscount,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.125_leak0_beta0.1,1
BBBBBBBB,abscount,B,1.0,0.0,8,4,0,8,8,1.0,1.0,lba_k0_d0.125,1
BBBBBBBB,abscount,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.125_leak0.2_beta0.1,1
BBBBBBBB,abscount,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.06_leak0.2_beta0,0
BBBBBBBB,abscount,B,1.0,0.0,8,4,0,8,8,1.0,1.0,lba_k0_d0.5,1
BBBBBBBB,abscount,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.25_leak0.2_beta0.1,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,information,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,abscount,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,blca_k0_wi0.06_leak0_beta0.1,0
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,likelihood_ratio,0
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,snr_meandefault,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,relcount,0
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,naive,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,blca_k0_wi0.06_leak0.2_beta0.1,0
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,blca_k0_wi0.25_leak0_beta0.1,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,lba_k0_d0.25,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,blca_k0_wi0.25_leak0.2_beta0,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,snr,0
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,blca_k0_wi0.125_leak0.2_beta0,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,lba_k0_d0.06,0
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,blca_k0_wi0.125_leak0_beta0.1,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,lba_k0_d0.125,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,blca_k0_wi0.125_leak0.2_beta0.1,1
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,blca_k0_wi0.06_leak0.2_beta0,0
BBBBBBBB,lba_k0_d0.5,B,1.0,0.0,2,4,0,8,8,1.0,1.0,blca_k0_wi0.25_leak0.2_beta0.1,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,information,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,abscount,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.06_leak0_beta0.1,0
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,likelihood_ratio,0
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,snr_meandefault,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,relcount,0
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,naive,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.06_leak0.2_beta0.1,0
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.25_leak0_beta0.1,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,lba_k0_d0.25,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.25_leak0.2_beta0,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,snr,0
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,lba_k0_d0.06,0
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.125_leak0_beta0.1,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,lba_k0_d0.125,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.125_leak0.2_beta0.1,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.06_leak0.2_beta0,0
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,lba_k0_d0.5,1
BBBBBBBB,blca_k0_wi0.125_leak0.2_beta0,B,1.0,0.0,8,4,0,8,8,1.0,1.0,blca_k0_wi0.25_leak0.2_beta0.1,1
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,abscount,0
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0_beta0.1,0
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,likelihood_ratio,1
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0,0
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,relcount,0
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,naive,1
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0.1,0
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0_beta0.1,1
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0,0
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,lba_k0_d0.25,1
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0,1
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,snr,1
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,lba_k0_d0.06,0
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0_beta0.1,0
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,lba_k0_d0.125,0
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0.1,0
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,snr_meandefault,1
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,lba_k0_d0.5,1
ABBBBBBB,information,B,0.9375,0.1875,6,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0.1,1
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,information,1
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,abscount,0
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0_beta0.1,0
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,likelihood_ratio,1
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0,0
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,relcount,0
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,naive,1
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0.1,0
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0_beta0.1,1
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,lba_k0_d0.25,1
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,snr_meandefault,1
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,snr,1
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,lba_k0_d0.06,0
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0_beta0.1,0
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,lba_k0_d0.125,0
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0.1,0
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0,0
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,lba_k0_d0.5,1
ABBBBBBB,blca_k0_wi0.25_leak0.2_beta0,B,1.0,0.25,5,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0.1,1
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,information,0
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,abscount,-1
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0.1,0
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,likelihood_ratio,0
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,relcount,-1
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,naive,0
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0.1,-1
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0_beta0.1,0
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0,-1
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.25,0
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0,0
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,snr,0
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.06,-1
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0_beta0.1,-1
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.125,-1
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0.1,-1
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,snr_meandefault,0
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.5,0
ABBBBBBB,blca_k0_wi0.06_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0,-1
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,information,1
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,abscount,0
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0_beta0.1,0
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0.1,1
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,relcount,0
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,naive,1
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0.1,0
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0_beta0.1,1
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0,0
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,lba_k0_d0.25,1
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0,1
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,snr,1
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,lba_k0_d0.06,0
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0_beta0.1,0
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,lba_k0_d0.125,0
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0.1,0
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,snr_meandefault,1
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,lba_k0_d0.5,1
ABBBBBBB,likelihood_ratio,B,-2.07918124605,0,6,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,information,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,abscount,-1
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0_beta0.1,-1
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,likelihood_ratio,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,relcount,-1
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,naive,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0.1,-1
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0_beta0.1,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0,-1
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.25,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,snr,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.06,-1
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0.1,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.125,-1
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0.1,-1
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,snr_meandefault,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.5,0
ABBBBBBB,blca_k0_wi0.125_leak0_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0,-1
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,information,1
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,abscount,0
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0_beta0.1,0
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,likelihood_ratio,1
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0,0
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,relcount,0
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0,0
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0.1,0
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0_beta0.1,1
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,lba_k0_d0.25,1
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0,1
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,snr,1
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,lba_k0_d0.06,0
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0_beta0.1,0
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,lba_k0_d0.125,0
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0.1,0
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,snr_meandefault,1
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,lba_k0_d0.5,1
ABBBBBBB,naive,B,0.9375,0,4,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0.1,1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,information,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,abscount,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0_beta0.1,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,likelihood_ratio,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,relcount,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,naive,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0_beta0.1,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.25,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,snr,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.06,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0_beta0.1,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.125,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0.1,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,snr_meandefault,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.5,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0.1,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0.1,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,information,1
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,abscount,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0_beta0.1,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,likelihood_ratio,1
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,relcount,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,naive,1
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0.1,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,lba_k0_d0.25,1
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0,1
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,snr,1
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,lba_k0_d0.06,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0_beta0.1,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,lba_k0_d0.125,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0.1,0
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,snr_meandefault,1
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,lba_k0_d0.5,1
ABBBBBBB,blca_k0_wi0.25_leak0_beta0.1,B,0.922635225,0.11387275,5,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0.2_beta0.1,1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0,N,,,,3,1,7,7,0.75,1.0,information,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0,N,,,,3,1,7,7,0.75,1.0,abscount,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0_beta0.1,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0,N,,,,3,1,7,7,0.75,1.0,likelihood_ratio,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.125_leak0.2_beta0,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0,N,,,,3,1,7,7,0.75,1.0,relcount,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0,N,,,,3,1,7,7,0.75,1.0,naive,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.06_leak0.2_beta0.1,-1
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0,N,,,,3,1,7,7,0.75,1.0,blca_k0_wi0.25_leak0_beta0.1,0
ABBBBBBB,blca_k0_wi0.06_leak0.2_beta0,N,,,,3,1,7,7,0.75,1.0,lba_k0_d0.25,0
